date,unit_group_id,occupied_units,move_ins,move_outs,street_rate,promo,days_since_last_vacancy_spike
2025-09-03,UG-016,57,1.0,1.0,92.12,,363.0
2025-09-03,UG-017,92,1.0,,193.07,,363.0
2025-09-03,UG-018,31,1.0,1.0,287.8,,363.0
2025-09-03,UG-019,41,,1.0,105.56,,
2025-09-03,UG-020,69,1.0,,219.85,,
2025-09-03,UG-021,34,,4.0,273.36,,
2025-09-03,UG-022,60,1.0,1.0,131.61,,
2025-09-03,UG-023,93,2.0,2.0,186.44,,
2025-09-03,UG-024,38,2.0,2.0,385.49,first_month_free,
2025-09-03,UG-025,55,2.0,,112.51,,205.0
2025-09-03,UG-026,74,2.0,1.0,192.09,,205.0
2025-09-03,UG-027,40,,1.0,335.88,first_month_free,205.0
2025-09-03,UG-028,76,3.0,,120.8,,587.0
2025-09-03,UG-029,111,2.0,,152.24,,587.0
2025-09-03,UG-030,41,2.0,,227.07,,587.0
2025-09-03,UG-031,54,,1.0,110.39,,303.0
2025-09-03,UG-032,69,2.0,1.0,158.8,,303.0
2025-09-03,UG-033,35,,1.0,332.99,,303.0
2025-09-03,UG-034,59,4.0,1.0,99.63,,231.0
2025-09-03,UG-035,97,2.0,,239.31,,231.0
2025-09-03,UG-036,41,2.0,,273.68,,231.0
2025-09-03,UG-037,53,1.0,,99.06,first_month_half_off,
2025-09-03,UG-038,92,,,195.03,,
2025-09-03,UG-039,39,,1.0,275.48,,
2025-09-03,UG-040,71,,,158.33,,
2025-09-03,UG-041,107,3.0,1.0,202.85,,
2025-09-03,UG-042,44,1.0,2.0,338.96,,
2025-09-04,UG-001,62,2.0,,98.86,,535.0
2025-09-04,UG-002,94,,1.0,180.51,,535.0
2025-09-04,UG-003,45,1.0,1.0,224.49,,535.0
2025-09-04,UG-004,42,,2.0,121.89,,
2025-09-04,UG-005,87,1.0,2.0,186.24,,
2025-09-04,UG-006,34,1.0,,306.4,,
2025-09-04,UG-007,64,1.0,,84.89,,
2025-09-04,UG-008,89,,1.0,150.11,,
2025-09-04,UG-009,35,,,284.82,,
2025-09-04,UG-010,73,1.0,1.0,114.31,,
2025-09-04,UG-011,110,1.0,1.0,208.0,,
2025-09-04,UG-012,44,3.0,2.0,327.68,first_month_half_off,
2025-09-04,UG-013,44,1.0,1.0,118.24,,451.0
2025-09-04,UG-014,67,1.0,,229.64,,451.0
2025-09-04,UG-015,30,1.0,1.0,267.12,,451.0
2025-09-04,UG-016,57,1.0,1.0,92.12,,364.0
2025-09-04,UG-017,93,1.0,,193.07,,364.0
2025-09-04,UG-018,31,2.0,2.0,287.8,,364.0
2025-09-04,UG-019,40,,1.0,105.56,,
2025-09-04,UG-020,68,,1.0,219.85,,
2025-09-04,UG-021,33,2.0,3.0,273.36,,
2025-09-04,UG-022,59,1.0,2.0,131.61,,
2025-09-04,UG-023,93,,,186.44,,
2025-09-04,UG-024,38,1.0,1.0,385.49,first_month_free,
2025-09-04,UG-025,56,1.0,,112.51,,206.0
2025-09-04,UG-026,76,3.0,1.0,192.09,,206.0
2025-09-04,UG-027,40,1.0,1.0,335.88,first_month_free,206.0
2025-09-04,UG-028,78,2.0,,120.8,,588.0
2025-09-04,UG-029,112,2.0,1.0,152.24,,588.0
2025-09-04,UG-030,41,,,227.07,,588.0
2025-09-04,UG-031,55,1.0,,110.39,,304.0
2025-09-04,UG-032,73,5.0,1.0,158.8,,304.0
2025-09-04,UG-033,36,2.0,1.0,332.99,,304.0
2025-09-04,UG-034,60,2.0,1.0,99.63,,232.0
2025-09-04,UG-035,98,2.0,1.0,239.31,,232.0
2025-09-04,UG-036,42,2.0,1.0,273.68,,232.0
2025-09-04,UG-037,55,2.0,,99.06,first_month_half_off,
2025-09-04,UG-038,92,1.0,1.0,195.03,,
2025-09-04,UG-039,38,1.0,2.0,275.48,,
2025-09-04,UG-040,71,1.0,1.0,158.33,,
2025-09-04,UG-041,107,,,202.85,,
2025-09-04,UG-042,46,2.0,,338.96,,
2025-09-05,UG-001,61,,1.0,98.86,,536.0
2025-09-05,UG-002,94,1.0,1.0,180.51,,536.0
2025-09-05,UG-003,45,,,224.49,,536.0
2025-09-05,UG-004,42,,,121.89,,
2025-09-05,UG-005,86,1.0,2.0,186.24,,
2025-09-05,UG-006,34,2.0,2.0,306.4,,
2025-09-05,UG-007,65,1.0,,84.89,,
2025-09-05,UG-008,91,3.0,1.0,150.11,,
2025-09-05,UG-009,35,1.0,1.0,284.82,,
2025-09-05,UG-010,72,1.0,2.0,114.31,,
2025-09-05,UG-011,109,2.0,3.0,208.0,,
2025-09-05,UG-012,44,1.0,1.0,327.68,first_month_half_off,
2025-09-05,UG-013,42,1.0,3.0,118.24,,452.0
2025-09-05,UG-014,68,2.0,1.0,229.64,,452.0
2025-09-05,UG-015,30,,,267.12,,452.0
2025-09-05,UG-016,59,2.0,,92.12,,365.0
2025-09-05,UG-017,89,,4.0,193.07,,365.0
2025-09-05,UG-018,31,1.0,1.0,287.8,,365.0
2025-09-05,UG-019,40,,,105.56,,
2025-09-05,UG-020,68,1.0,1.0,219.85,,
2025-09-05,UG-021,33,1.0,1.0,273.36,,
2025-09-05,UG-022,57,,2.0,131.61,,
2025-09-05,UG-023,92,,1.0,186.44,,
2025-09-05,UG-024,38,,,385.49,first_month_free,
2025-09-05,UG-025,56,,,112.51,,207.0
2025-09-05,UG-026,76,,,192.09,,207.0
2025-09-05,UG-027,41,2.0,1.0,335.88,first_month_free,207.0
2025-09-05,UG-028,78,,,120.8,,589.0
2025-09-05,UG-029,113,1.0,,152.24,,589.0
2025-09-05,UG-030,42,1.0,,227.07,,589.0
2025-09-05,UG-031,55,,,110.39,,305.0
2025-09-05,UG-032,73,2.0,2.0,158.8,,305.0
2025-09-05,UG-033,34,,2.0,332.99,,305.0
2025-09-05,UG-034,60,,,99.63,,233.0
2025-09-05,UG-035,97,1.0,2.0,239.31,,233.0
2025-09-05,UG-036,43,1.0,,273.68,,233.0
2025-09-05,UG-037,58,5.0,2.0,99.06,first_month_half_off,
2025-09-05,UG-038,93,1.0,,195.03,,
2025-09-05,UG-039,40,2.0,,275.48,,
2025-09-05,UG-040,71,1.0,1.0,158.33,,
2025-09-05,UG-041,106,,1.0,202.85,,
2025-09-05,UG-042,45,,1.0,338.96,,
2025-09-06,UG-001,62,1.0,,98.86,,537.0
2025-09-06,UG-002,94,,,180.51,,537.0
2025-09-06,UG-003,44,,1.0,224.49,,537.0
2025-09-06,UG-004,41,1.0,2.0,121.89,,
2025-09-06,UG-005,85,1.0,2.0,186.24,,
2025-09-06,UG-006,33,,1.0,306.4,,
2025-09-06,UG-007,65,,,84.89,,
2025-09-06,UG-008,90,,1.0,150.11,,
2025-09-06,UG-009,35,,,284.82,,
2025-09-06,UG-010,71,,1.0,114.31,,
2025-09-06,UG-011,112,4.0,1.0,208.0,,
2025-09-06,UG-012,44,1.0,1.0,327.68,first_month_half_off,
2025-09-06,UG-013,42,,,118.24,,453.0
2025-09-06,UG-014,67,,1.0,229.64,,453.0
2025-09-06,UG-015,30,,,267.12,,453.0
2025-09-06,UG-016,58,,1.0,92.12,,366.0
2025-09-06,UG-017,89,1.0,1.0,193.07,,366.0
2025-09-06,UG-018,31,,,287.8,,366.0
2025-09-06,UG-019,40,1.0,1.0,105.56,,
2025-09-06,UG-020,67,,1.0,219.85,,
2025-09-06,UG-021,33,,,273.36,,
2025-09-06,UG-022,58,1.0,,131.61,,
2025-09-06,UG-023,91,,1.0,186.44,,
2025-09-06,UG-024,37,,1.0,385.49,first_month_free,
2025-09-06,UG-025,55,,1.0,112.51,,208.0
2025-09-06,UG-026,76,1.0,1.0,192.09,,208.0
2025-09-06,UG-027,41,,,335.88,first_month_free,208.0
2025-09-06,UG-028,80,2.0,,120.8,,590.0
2025-09-06,UG-029,113,1.0,1.0,152.24,,590.0
2025-09-06,UG-030,42,,,227.07,,590.0
2025-09-06,UG-031,53,,2.0,110.39,,306.0
2025-09-06,UG-032,73,1.0,1.0,158.8,,306.0
2025-09-06,UG-033,34,,,332.99,,306.0
2025-09-06,UG-034,59,,1.0,99.63,,234.0
2025-09-06,UG-035,98,2.0,1.0,239.31,,234.0
2025-09-06,UG-036,44,1.0,,273.68,,234.0
2025-09-06,UG-037,58,,,99.06,first_month_half_off,
2025-09-06,UG-038,94,1.0,,195.03,,
2025-09-06,UG-039,40,,,275.48,,
2025-09-06,UG-040,71,,,158.33,,
2025-09-06,UG-041,107,1.0,,202.85,,
2025-09-06,UG-042,45,,,338.96,,
2025-09-07,UG-001,61,,1.0,98.86,,538.0
2025-09-07,UG-002,95,2.0,1.0,180.51,,538.0
2025-09-07,UG-003,44,1.0,1.0,224.49,,538.0
2025-09-07,UG-004,41,,,121.89,,
2025-09-07,UG-005,84,,1.0,186.24,,
2025-09-07,UG-006,33,,,306.4,,
2025-09-07,UG-007,63,,2.0,84.89,,
2025-09-07,UG-008,90,,,150.11,,
2025-09-07,UG-009,35,,,284.82,,
2025-09-07,UG-010,71,1.0,1.0,114.31,,
2025-09-07,UG-011,110,,2.0,208.0,,
2025-09-07,UG-012,44,1.0,1.0,327.68,first_month_half_off,
2025-09-07,UG-013,41,1.0,2.0,118.24,,454.0
2025-09-07,UG-014,67,,,229.64,,454.0
2025-09-07,UG-015,30,,,267.12,,454.0
2025-09-07,UG-016,59,1.0,,92.12,,367.0
2025-09-07,UG-017,89,,,193.07,,367.0
2025-09-07,UG-018,32,1.0,,287.8,,367.0
2025-09-07,UG-019,41,1.0,,105.56,,
2025-09-07,UG-020,68,3.0,2.0,219.85,,
2025-09-07,UG-021,33,,,273.36,,
2025-09-07,UG-022,58,,,131.61,,
2025-09-07,UG-023,91,,,186.44,,
2025-09-07,UG-024,36,,1.0,385.49,first_month_free,
2025-09-07,UG-025,55,,,112.51,,209.0
2025-09-07,UG-026,75,,1.0,192.09,,209.0
2025-09-07,UG-027,41,,,335.88,first_month_free,209.0
2025-09-07,UG-028,80,,,120.8,,591.0
2025-09-07,UG-029,113,,,152.24,,591.0
2025-09-07,UG-030,42,,,227.07,,591.0
2025-09-07,UG-031,52,,1.0,110.39,,307.0
2025-09-07,UG-032,73,,,158.8,,307.0
2025-09-07,UG-033,35,1.0,,332.99,,307.0
2025-09-07,UG-034,59,,,99.63,,235.0
2025-09-07,UG-035,99,1.0,,239.31,,235.0
2025-09-07,UG-036,44,1.0,1.0,273.68,,235.0
2025-09-07,UG-037,57,1.0,2.0,99.06,first_month_half_off,
2025-09-07,UG-038,94,,,195.03,,
2025-09-07,UG-039,39,,1.0,275.48,,
2025-09-07,UG-040,71,,,158.33,,
2025-09-07,UG-041,106,1.0,2.0,202.85,,
2025-09-07,UG-042,43,,2.0,338.96,,
2025-09-08,UG-001,61,1.0,1.0,98.86,,539.0
2025-09-08,UG-002,95,1.0,1.0,180.51,,539.0
2025-09-08,UG-003,46,2.0,,225.8,,539.0
2025-09-08,UG-004,39,,2.0,122.17,,
2025-09-08,UG-005,85,2.0,1.0,189.94,,
2025-09-08,UG-006,35,2.0,,306.4,,
2025-09-08,UG-007,60,,3.0,86.21,,
2025-09-08,UG-008,94,4.0,,150.11,,
2025-09-08,UG-009,35,1.0,1.0,288.72,,
2025-09-08,UG-010,70,,1.0,115.69,,
2025-09-08,UG-011,110,1.0,1.0,210.88,,
2025-09-08,UG-012,45,3.0,2.0,327.68,first_month_half_off,
2025-09-08,UG-013,40,,1.0,118.24,,455.0
2025-09-08,UG-014,66,1.0,2.0,229.64,,455.0
2025-09-08,UG-015,30,,,265.07,,455.0
2025-09-08,UG-016,59,,,94.07,,368.0
2025-09-08,UG-017,89,,,193.07,,368.0
2025-09-08,UG-018,34,2.0,,287.8,,368.0
2025-09-08,UG-019,42,1.0,,104.55,,
2025-09-08,UG-020,66,,2.0,219.85,,
2025-09-08,UG-021,32,,1.0,273.36,,
2025-09-08,UG-022,57,1.0,2.0,132.33,,
2025-09-08,UG-023,88,,3.0,186.44,,
2025-09-08,UG-024,37,2.0,1.0,387.57,first_month_free,
2025-09-08,UG-025,57,3.0,1.0,113.23,,210.0
2025-09-08,UG-026,77,3.0,1.0,192.83,,210.0
2025-09-08,UG-027,41,,,335.88,,210.0
2025-09-08,UG-028,80,1.0,1.0,121.6,,592.0
2025-09-08,UG-029,114,2.0,1.0,152.24,,592.0
2025-09-08,UG-030,44,2.0,,227.07,,592.0
2025-09-08,UG-031,52,2.0,2.0,111.77,,308.0
2025-09-08,UG-032,77,4.0,,161.96,,308.0
2025-09-08,UG-033,33,,2.0,332.99,,308.0
2025-09-08,UG-034,58,,1.0,101.1,,236.0
2025-09-08,UG-035,99,1.0,1.0,239.31,,236.0
2025-09-08,UG-036,44,1.0,1.0,277.84,,236.0
2025-09-08,UG-037,60,3.0,,99.68,first_month_half_off,
2025-09-08,UG-038,92,,2.0,196.1,,
2025-09-08,UG-039,40,1.0,,282.29,,
2025-09-08,UG-040,70,2.0,3.0,161.04,,
2025-09-08,UG-041,108,2.0,,206.33,,
2025-09-08,UG-042,45,2.0,,341.99,,
2025-09-09,UG-001,62,1.0,,98.86,,540.0
2025-09-09,UG-002,97,2.0,,180.51,,540.0
2025-09-09,UG-003,47,1.0,,225.8,,540.0
2025-09-09,UG-004,38,,1.0,122.17,,
2025-09-09,UG-005,87,2.0,,189.94,,
2025-09-09,UG-006,36,1.0,,306.4,,
2025-09-09,UG-007,59,,1.0,86.21,,
2025-09-09,UG-008,94,,,150.11,,
2025-09-09,UG-009,36,1.0,,288.72,,
2025-09-09,UG-010,69,1.0,2.0,115.69,,
2025-09-09,UG-011,111,2.0,1.0,210.88,,
2025-09-09,UG-012,46,1.0,,327.68,first_month_half_off,
2025-09-09,UG-013,39,1.0,2.0,118.24,,456.0
2025-09-09,UG-014,68,2.0,,229.64,,456.0
2025-09-09,UG-015,30,,,265.07,,456.0
2025-09-09,UG-016,62,3.0,,94.07,,369.0
2025-09-09,UG-017,90,1.0,,193.07,,369.0
2025-09-09,UG-018,35,2.0,1.0,287.8,,369.0
2025-09-09,UG-019,41,,1.0,104.55,,
2025-09-09,UG-020,66,1.0,1.0,219.85,,
2025-09-09,UG-021,33,1.0,,273.36,,
2025-09-09,UG-022,61,4.0,,132.33,,
2025-09-09,UG-023,88,1.0,1.0,186.44,,
2025-09-09,UG-024,40,3.0,,387.57,first_month_free,
2025-09-09,UG-025,55,,2.0,113.23,,211.0
2025-09-09,UG-026,75,,2.0,192.83,,211.0
2025-09-09,UG-027,41,,,335.88,,211.0
2025-09-09,UG-028,79,1.0,2.0,121.6,,593.0
2025-09-09,UG-029,115,2.0,1.0,152.24,,593.0
2025-09-09,UG-030,43,1.0,2.0,227.07,,593.0
2025-09-09,UG-031,53,1.0,,111.77,,309.0
2025-09-09,UG-032,75,1.0,3.0,161.96,,309.0
2025-09-09,UG-033,33,,,332.99,,309.0
2025-09-09,UG-034,59,1.0,,101.1,,237.0
2025-09-09,UG-035,96,,3.0,239.31,,237.0
2025-09-09,UG-036,44,1.0,1.0,277.84,,237.0
2025-09-09,UG-037,62,2.0,,99.68,first_month_half_off,
2025-09-09,UG-038,94,2.0,,196.1,,
2025-09-09,UG-039,40,1.0,1.0,282.29,,
2025-09-09,UG-040,71,2.0,1.0,161.04,,
2025-09-09,UG-041,107,,1.0,206.33,,
2025-09-09,UG-042,45,1.0,1.0,341.99,,
2025-09-10,UG-001,64,2.0,,98.86,,541.0
2025-09-10,UG-002,96,1.0,2.0,180.51,,541.0
2025-09-10,UG-003,48,1.0,,225.8,,541.0
2025-09-10,UG-004,36,,2.0,122.17,,
2025-09-10,UG-005,85,,2.0,189.94,,
2025-09-10,UG-006,36,1.0,1.0,306.4,,
2025-09-10,UG-007,59,1.0,1.0,86.21,,
2025-09-10,UG-008,95,1.0,,150.11,,
2025-09-10,UG-009,37,1.0,,288.72,,
2025-09-10,UG-010,69,1.0,1.0,115.69,,
2025-09-10,UG-011,110,,1.0,210.88,,
2025-09-10,UG-012,46,,,327.68,first_month_half_off,
2025-09-10,UG-013,37,,2.0,118.24,,457.0
2025-09-10,UG-014,69,1.0,,229.64,,457.0
2025-09-10,UG-015,31,1.0,,265.07,,457.0
2025-09-10,UG-016,61,1.0,2.0,94.07,,370.0
2025-09-10,UG-017,91,1.0,,193.07,,370.0
2025-09-10,UG-018,37,2.0,,287.8,,370.0
2025-09-10,UG-019,40,,1.0,104.55,,
2025-09-10,UG-020,66,,,219.85,,
2025-09-10,UG-021,33,,,273.36,,
2025-09-10,UG-022,61,,,132.33,,
2025-09-10,UG-023,89,1.0,,186.44,,
2025-09-10,UG-024,39,1.0,2.0,387.57,,
2025-09-10,UG-025,54,1.0,2.0,113.23,,212.0
2025-09-10,UG-026,73,2.0,4.0,192.83,,212.0
2025-09-10,UG-027,39,,2.0,335.88,,212.0
2025-09-10,UG-028,79,,,121.6,,594.0
2025-09-10,UG-029,114,1.0,2.0,152.24,,594.0
2025-09-10,UG-030,44,1.0,,227.07,,594.0
2025-09-10,UG-031,54,1.0,,111.77,,310.0
2025-09-10,UG-032,75,1.0,1.0,161.96,,310.0
2025-09-10,UG-033,34,1.0,,332.99,,310.0
2025-09-10,UG-034,59,1.0,1.0,101.1,,238.0
2025-09-10,UG-035,97,3.0,2.0,239.31,,238.0
2025-09-10,UG-036,44,,,277.84,,238.0
2025-09-10,UG-037,63,2.0,1.0,99.68,first_month_half_off,
2025-09-10,UG-038,94,1.0,1.0,196.1,,
2025-09-10,UG-039,37,,3.0,282.29,,
2025-09-10,UG-040,70,,1.0,161.04,,
2025-09-10,UG-041,107,,,206.33,,
2025-09-10,UG-042,45,2.0,2.0,341.99,,
2025-09-11,UG-001,63,1.0,2.0,98.86,,542.0
2025-09-11,UG-002,97,2.0,1.0,180.51,,542.0
2025-09-11,UG-003,47,,1.0,225.8,,542.0
2025-09-11,UG-004,34,1.0,3.0,122.17,,
2025-09-11,UG-005,85,,,189.94,,
2025-09-11,UG-006,36,,,306.4,,
2025-09-11,UG-007,60,1.0,,86.21,,
2025-09-11,UG-008,95,,,150.11,,
2025-09-11,UG-009,38,1.0,,288.72,,
2025-09-11,UG-010,71,2.0,,115.69,,
2025-09-11,UG-011,108,,2.0,210.88,,
2025-09-11,UG-012,46,1.0,1.0,327.68,first_month_half_off,
2025-09-11,UG-013,35,,2.0,118.24,first_month_half_off,458.0
2025-09-11,UG-014,66,1.0,4.0,229.64,,458.0
2025-09-11,UG-015,31,1.0,1.0,265.07,,458.0
2025-09-11,UG-016,61,,,94.07,,371.0
2025-09-11,UG-017,91,1.0,1.0,193.07,,371.0
2025-09-11,UG-018,37,,,287.8,,371.0
2025-09-11,UG-019,40,1.0,1.0,104.55,,
2025-09-11,UG-020,69,3.0,,219.85,,
2025-09-11,UG-021,34,2.0,1.0,273.36,,
2025-09-11,UG-022,61,1.0,1.0,132.33,,
2025-09-11,UG-023,90,2.0,1.0,186.44,,
2025-09-11,UG-024,40,1.0,,387.57,,
2025-09-11,UG-025,55,1.0,,113.23,,213.0
2025-09-11,UG-026,75,2.0,,192.83,,213.0
2025-09-11,UG-027,38,,1.0,335.88,,213.0
2025-09-11,UG-028,79,,,121.6,,595.0
2025-09-11,UG-029,114,1.0,1.0,152.24,,595.0
2025-09-11,UG-030,45,2.0,1.0,227.07,,595.0
2025-09-11,UG-031,55,1.0,,111.77,,311.0
2025-09-11,UG-032,80,5.0,,161.96,,311.0
2025-09-11,UG-033,34,,,332.99,,311.0
2025-09-11,UG-034,59,2.0,2.0,101.1,,239.0
2025-09-11,UG-035,98,2.0,1.0,239.31,,239.0
2025-09-11,UG-036,44,1.0,1.0,277.84,,239.0
2025-09-11,UG-037,63,2.0,2.0,99.68,first_month_half_off,
2025-09-11,UG-038,96,2.0,,196.1,,
2025-09-11,UG-039,37,1.0,1.0,282.29,,
2025-09-11,UG-040,70,1.0,1.0,161.04,,
2025-09-11,UG-041,104,,3.0,206.33,,
2025-09-11,UG-042,46,1.0,,341.99,,
2025-09-12,UG-001,63,,,98.86,,543.0
2025-09-12,UG-002,100,4.0,1.0,180.51,,543.0
2025-09-12,UG-003,47,1.0,1.0,225.8,,543.0
2025-09-12,UG-004,35,1.0,,122.17,,
2025-09-12,UG-005,81,1.0,5.0,189.94,,
2025-09-12,UG-006,36,,,306.4,,
2025-09-12,UG-007,60,2.0,2.0,86.21,,
2025-09-12,UG-008,94,,1.0,150.11,,
2025-09-12,UG-009,40,2.0,,288.72,,
2025-09-12,UG-010,71,,,115.69,,
2025-09-12,UG-011,109,1.0,,210.88,,
2025-09-12,UG-012,47,2.0,1.0,327.68,first_month_half_off,
2025-09-12,UG-013,35,1.0,1.0,118.24,first_month_half_off,459.0
2025-09-12,UG-014,64,2.0,4.0,229.64,,459.0
2025-09-12,UG-015,31,,,265.07,,459.0
2025-09-12,UG-016,62,1.0,,94.07,,372.0
2025-09-12,UG-017,90,,1.0,193.07,,372.0
2025-09-12,UG-018,37,2.0,2.0,287.8,,372.0
2025-09-12,UG-019,42,2.0,,104.55,,
2025-09-12,UG-020,70,3.0,2.0,219.85,,
2025-09-12,UG-021,34,,,273.36,,
2025-09-12,UG-022,59,,2.0,132.33,,
2025-09-12,UG-023,92,3.0,1.0,186.44,,
2025-09-12,UG-024,41,1.0,,387.57,,
2025-09-12,UG-025,55,,,113.23,,214.0
2025-09-12,UG-026,74,,1.0,192.83,,214.0
2025-09-12,UG-027,38,,,335.88,,214.0
2025-09-12,UG-028,78,,1.0,121.6,,596.0
2025-09-12,UG-029,114,2.0,2.0,152.24,,596.0
2025-09-12,UG-030,45,1.0,1.0,227.07,,596.0
2025-09-12,UG-031,55,,,111.77,,312.0
2025-09-12,UG-032,80,1.0,1.0,161.96,,312.0
2025-09-12,UG-033,36,2.0,,332.99,,312.0
2025-09-12,UG-034,60,1.0,,101.1,,240.0
2025-09-12,UG-035,97,,1.0,239.31,,240.0
2025-09-12,UG-036,44,1.0,1.0,277.84,,240.0
2025-09-12,UG-037,63,1.0,1.0,99.68,first_month_half_off,
2025-09-12,UG-038,97,1.0,,196.1,,
2025-09-12,UG-039,38,1.0,,282.29,,
2025-09-12,UG-040,70,,,161.04,,
2025-09-12,UG-041,106,3.0,1.0,206.33,,
2025-09-12,UG-042,46,,,341.99,,
2025-09-13,UG-001,63,,,98.86,,544.0
2025-09-13,UG-002,101,1.0,,180.51,,544.0
2025-09-13,UG-003,48,1.0,,225.8,,544.0
2025-09-13,UG-004,37,2.0,,122.17,,
2025-09-13,UG-005,82,1.0,,189.94,,
2025-09-13,UG-006,35,,1.0,306.4,,
2025-09-13,UG-007,61,1.0,,86.21,,
2025-09-13,UG-008,95,1.0,,150.11,,
2025-09-13,UG-009,41,1.0,,288.72,,
2025-09-13,UG-010,71,,,115.69,,
2025-09-13,UG-011,110,2.0,1.0,210.88,,
2025-09-13,UG-012,46,,1.0,327.68,,
2025-09-13,UG-013,35,,,118.24,first_month_half_off,460.0
2025-09-13,UG-014,64,,,229.64,,460.0
2025-09-13,UG-015,33,2.0,,265.07,,460.0
2025-09-13,UG-016,62,,,94.07,,373.0
2025-09-13,UG-017,88,,2.0,193.07,,373.0
2025-09-13,UG-018,36,,1.0,287.8,,373.0
2025-09-13,UG-019,41,,1.0,104.55,,
2025-09-13,UG-020,70,1.0,1.0,219.85,,
2025-09-13,UG-021,34,,,273.36,,
2025-09-13,UG-022,59,,,132.33,,
2025-09-13,UG-023,92,,,186.44,,
2025-09-13,UG-024,41,,,387.57,,
2025-09-13,UG-025,55,1.0,1.0,113.23,,215.0
2025-09-13,UG-026,74,1.0,1.0,192.83,,215.0
2025-09-13,UG-027,39,1.0,,335.88,,215.0
2025-09-13,UG-028,80,2.0,,121.6,,597.0
2025-09-13,UG-029,115,1.0,,152.24,,597.0
2025-09-13,UG-030,46,2.0,1.0,227.07,,597.0
2025-09-13,UG-031,54,,1.0,111.77,,313.0
2025-09-13,UG-032,80,,,161.96,,313.0
2025-09-13,UG-033,35,,1.0,332.99,,313.0
2025-09-13,UG-034,60,,,101.1,,241.0
2025-09-13,UG-035,97,,,239.31,,241.0
2025-09-13,UG-036,44,1.0,1.0,277.84,,241.0
2025-09-13,UG-037,65,2.0,,99.68,first_month_half_off,
2025-09-13,UG-038,98,2.0,1.0,196.1,,
2025-09-13,UG-039,39,1.0,,282.29,,
2025-09-13,UG-040,68,,2.0,161.04,,
2025-09-13,UG-041,107,1.0,,206.33,,
2025-09-13,UG-042,47,1.0,,341.99,,
2025-09-14,UG-001,62,,1.0,98.86,,545.0
2025-09-14,UG-002,99,,2.0,180.51,,545.0
2025-09-14,UG-003,48,,,225.8,,545.0
2025-09-14,UG-004,37,,,122.17,,
2025-09-14,UG-005,81,,1.0,189.94,,
2025-09-14,UG-006,35,1.0,1.0,306.4,,
2025-09-14,UG-007,62,1.0,,86.21,,
2025-09-14,UG-008,95,,,150.11,,
2025-09-14,UG-009,40,,1.0,288.72,,
2025-09-14,UG-010,73,2.0,,115.69,,
2025-09-14,UG-011,112,2.0,,210.88,,
2025-09-14,UG-012,46,,,327.68,,
2025-09-14,UG-013,36,1.0,,118.24,first_month_half_off,461.0
2025-09-14,UG-014,64,,,229.64,,461.0
2025-09-14,UG-015,32,,1.0,265.07,,461.0
2025-09-14,UG-016,61,1.0,2.0,94.07,,374.0
2025-09-14,UG-017,89,1.0,,193.07,,374.0
2025-09-14,UG-018,36,1.0,1.0,287.8,,374.0
2025-09-14,UG-019,41,1.0,1.0,104.55,,
2025-09-14,UG-020,69,,1.0,219.85,,
2025-09-14,UG-021,35,1.0,,273.36,,
2025-09-14,UG-022,58,,1.0,132.33,,
2025-09-14,UG-023,93,1.0,,186.44,,
2025-09-14,UG-024,40,,1.0,387.57,,
2025-09-14,UG-025,56,1.0,,113.23,,216.0
2025-09-14,UG-026,75,3.0,2.0,192.83,,216.0
2025-09-14,UG-027,39,,,335.88,,216.0
2025-09-14,UG-028,80,,,121.6,,598.0
2025-09-14,UG-029,115,,,152.24,,598.0
2025-09-14,UG-030,46,,,227.07,,598.0
2025-09-14,UG-031,53,,1.0,111.77,,314.0
2025-09-14,UG-032,80,,,161.96,,314.0
2025-09-14,UG-033,36,1.0,,332.99,,314.0
2025-09-14,UG-034,59,,1.0,101.1,,242.0
2025-09-14,UG-035,98,1.0,,239.31,,242.0
2025-09-14,UG-036,44,,,277.84,,242.0
2025-09-14,UG-037,63,,2.0,99.68,first_month_half_off,
2025-09-14,UG-038,97,1.0,2.0,196.1,,
2025-09-14,UG-039,39,,,282.29,,
2025-09-14,UG-040,68,,,161.04,,
2025-09-14,UG-041,104,,3.0,206.33,,
2025-09-14,UG-042,47,,,341.99,,
2025-09-15,UG-001,61,,1.0,98.86,,546.0
2025-09-15,UG-002,99,,,180.51,,546.0
2025-09-15,UG-003,48,,,225.8,,546.0
2025-09-15,UG-004,37,,,122.17,,
2025-09-15,UG-005,79,,2.0,189.94,,
2025-09-15,UG-006,34,,1.0,306.4,,
2025-09-15,UG-007,62,,,86.21,,
2025-09-15,UG-008,95,,,151.09,,
2025-09-15,UG-009,39,,1.0,293.67,,
2025-09-15,UG-010,75,2.0,,115.69,,
2025-09-15,UG-011,111,2.0,3.0,214.88,,
2025-09-15,UG-012,46,1.0,1.0,327.68,,
2025-09-15,UG-013,36,1.0,1.0,118.24,first_month_half_off,462.0
2025-09-15,UG-014,65,2.0,1.0,229.64,,462.0
2025-09-15,UG-015,32,1.0,1.0,266.6,,462.0
2025-09-15,UG-016,63,2.0,,96.2,,375.0
2025-09-15,UG-017,91,3.0,1.0,193.07,,375.0
2025-09-15,UG-018,34,,2.0,291.25,,375.0
2025-09-15,UG-019,42,1.0,,104.18,,
2025-09-15,UG-020,72,3.0,,221.51,,
2025-09-15,UG-021,33,1.0,3.0,273.36,,
